"Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Obs_Value","ISOCode","CountryAndAreaName","RegionName","DevlopmentStage","Indicator_Type","Data_Year","Source_Type","Source_Desc"
"2495","159","19","3","9","0.032923948019743","SRB","Serbia","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2496","159","19","3","10","0.0323121882975101","SRB","Serbia","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2497","160","19","3","7","0.0","SYC","Seychelles","SSA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2498","160","19","3","8","0.0","SYC","Seychelles","SSA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2499","160","19","3","9","0.0","SYC","Seychelles","SSA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2500","160","19","3","10","0.0","SYC","Seychelles","SSA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2501","161","19","3","7","18.2615165710449","SLE","Sierra Leone","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2502","161","19","3","8","17.7905540466309","SLE","Sierra Leone","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2503","161","19","3","9","17.3215732574463","SLE","Sierra Leone","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2504","161","19","3","10","16.8549518585205","SLE","Sierra Leone","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2505","162","19","3","7","0.0","SGP","Singapore","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2506","162","19","3","8","0.0","SGP","Singapore","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2507","162","19","3","9","0.0","SGP","Singapore","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2508","162","19","3","10","0.0","SGP","Singapore","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2509","163","19","3","7","0.0","SVK","Slovakia","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2510","163","19","3","8","0.0","SVK","Slovakia","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2511","163","19","3","9","0.0","SVK","Slovakia","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2512","163","19","3","10","0.0","SVK","Slovakia","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2513","164","19","3","7","0.0","SVN","Slovenia","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2514","164","19","3","8","0.0","SVN","Slovenia","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2515","164","19","3","9","0.0","SVN","Slovenia","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2516","164","19","3","10","0.0","SVN","Slovenia","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2517","165","19","3","7","46.6429786682129","SLB","Solomon Islands","EAP","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2518","165","19","3","8","45.5337219238281","SLB","Solomon Islands","EAP","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2519","165","19","3","9","45.2852363586426","SLB","Solomon Islands","EAP","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2520","165","19","3","10","45.0378227233887","SLB","Solomon Islands","EAP","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2521","166","19","3","7","29.5279502868652","SOM","Somalia","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2522","166","19","3","8","27.9043273925781","SOM","Somalia","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2523","166","19","3","9","26.2948112487793","SOM","Somalia","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2524","166","19","3","10","24.7004737854004","SOM","Somalia","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2525","167","19","3","7","2.03440141677856","ZAF","South Africa","SSA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2526","167","19","3","8","1.49804389476776","ZAF","South Africa","SSA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2527","167","19","3","9","0.973660528659821","ZAF","South Africa","SSA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2528","167","19","3","10","0.461110532283783","ZAF","South Africa","SSA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2529","168","19","3","7","64.5557022094727","SSD","South Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2530","168","19","3","8","63.1724662780762","SSD","South Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2531","168","19","3","9","61.7620735168457","SSD","South Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2532","168","19","3","10","60.3229331970215","SSD","South Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2533","169","19","3","7","0.0","ESP","Spain","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2534","169","19","3","8","0.0","ESP","Spain","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2535","169","19","3","9","0.0","ESP","Spain","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2536","169","19","3","10","0.0","ESP","Spain","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2537","170","19","3","7","0.515691876411438","LKA","Sri Lanka","SA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2538","170","19","3","8","0.248337030410767","LKA","Sri Lanka","SA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2539","170","19","3","9","0.0","LKA","Sri Lanka","SA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2540","170","19","3","10","0.0","LKA","Sri Lanka","SA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2541","171","19","3","7","0.190395697951317","PSE","State of Palestine","MENA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2542","171","19","3","8","0.177664414048195","PSE","State of Palestine","MENA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2543","171","19","3","9","0.165140494704247","PSE","State of Palestine","MENA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2544","171","19","3","10","0.152816325426102","PSE","State of Palestine","MENA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2545","172","19","3","7","24.3985633850098","SDN","Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2546","172","19","3","8","24.3126239776611","SDN","Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2547","172","19","3","9","24.2187442779541","SDN","Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2548","172","19","3","10","24.1172733306885","SDN","Sudan","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2549","173","19","3","7","2.71634674072266","SUR","Suriname","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2550","173","19","3","8","2.3429217338562","SUR","Suriname","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2551","173","19","3","9","1.96856665611267","SUR","Suriname","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2552","173","19","3","10","1.59396600723267","SUR","Suriname","LAC","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2553","174","19","3","7","0.0","SWE","Sweden","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2554","174","19","3","8","0.0","SWE","Sweden","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2555","174","19","3","9","0.0","SWE","Sweden","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2556","174","19","3","10","0.0","SWE","Sweden","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2557","175","19","3","7","0.0","CHE","Switzerland","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2558","175","19","3","8","0.0","CHE","Switzerland","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2559","175","19","3","9","0.0","CHE","Switzerland","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2560","175","19","3","10","0.0","CHE","Switzerland","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2561","176","19","3","7","0.682111263275146","SYR","Syrian Arab Republic","MENA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
